	track_id	album_id	artist_id	bit_rate	duration	genre_id
60531	89938	14970	16439	192000	160	31.0
60532	89939	14970	13088	320000	301	31.0
60533	89940	14970	7023	320000	495	31.0
60534	89941	14970	10531	320000	600	31.0
60535	89942	14970	16929	320000	177	31.0
60536	89943	14970	7604	320000	459	31.0
60537	89944	14970	16930	320000	252	31.0
60538	89945	14970	6554	128000	168	31.0
60539	89946	14970	2293	192000	241	31.0
60540	89947	14970	16931	320000	457	31.0
60541	89948	14970	10567	320000	600	31.0
60542	89949	14970	14262	320000	402	31.0
60543	89950	14970	16932	320000	264	31.0
60544	89951	14970	16933	320000	268	31.0
60545	89952	14970	16442	110047	169	31.0
60546	89953	14970	7607	320000	368	31.0
60547	89954	14970	8367	320000	93	31.0
60548	89955	14970	11788	320000	142	31.0
60549	89956	14970	16934	320000	588	31.0
60550	89957	14970	13705	320000	173	31.0
60551	89958	14970	16943	320000	532	31.0
60552	89959	14970	14876	320000	600	31.0
60553	89960	14970	14877	320000	58	31.0
60554	89961	14970	9275	320000	163	31.0
60555	89962	14970	10555	320000	411	31.0
60556	89963	14970	11789	320000	334	31.0
60557	89964	14970	11070	320000	349	31.0
60558	89965	14970	16448	320000	396	31.0
60559	89966	14970	10322	320000	392	31.0
60560	89967	14970	7613	320000	515	31.0
60561	89968	14970	16936	320000	593	31.0
60562	89969	14970	16937	320000	445	31.0
60563	89970	14970	16938	320000	253	31.0
60564	89971	14970	8568	320000	158	31.0
60565	89972	14970	14425	320000	600	31.0
60566	89973	14970	7615	192000	455	31.0
60567	89974	14970	14882	320000	582	31.0
60568	89975	14970	9027	320000	415	31.0
60569	89976	14970	13712	320000	279	31.0
60570	89977	14970	16940	320000	289	31.0
60571	89978	14970	14887	320000	1890	31.0
60572	89979	14970	12724	320000	505	31.0
60573	89980	14970	16941	320000	235	31.0
60574	89981	14970	10530	320000	450	31.0
60575	89982	14971	16944	320000	454	31.0
60576	89983	14971	7604	320000	568	31.0
60577	89984	14971	16946	320000	203	31.0
60578	89985	14971	16947	320000	151	31.0
60579	89986	14971	16948	320000	234	31.0
60580	89987	14971	16946	320000	122	31.0
60581	89988	14971	16949	320000	325	31.0
60582	89989	14971	16952	222027	393	31.0
60583	89990	14971	16955	276674	323	31.0
60584	89991	14971	16956	192000	517	31.0
60585	89992	14971	16957	227029	568	31.0
60586	89993	14971	16944	320000	165	31.0
60612	90027	14975	16958	249185	515	31.0
60613	90029	14975	16958	247320	267	31.0
60614	90030	14975	16958	223492	488	31.0
60626	90042	14975	16958	320000	358	31.0
60627	90043	14975	16958	320000	84	31.0
60628	90044	14975	16958	320000	241	31.0
60629	90045	14975	16958	320000	407	31.0
60630	90046	14975	16958	320000	179	31.0
60654	90074	14981	15990	320000	362	14.0
60655	90078	14981	15990	320000	270	14.0
60656	90080	14981	15990	320000	276	14.0
60657	90081	14981	15990	320000	225	14.0
60658	90089	14984	16968	320000	121	20.0
60659	90111	14984	16968	320000	132	20.0
60660	90113	14984	16968	320000	184	20.0
60661	90114	14984	16968	320000	132	20.0
60662	90116	14984	16968	320000	150	20.0
60663	90119	14984	16968	320000	181	20.0
60664	90120	14984	16968	320000	117	20.0
60665	90121	14984	16968	320000	55	20.0
60666	90122	14984	16968	320000	146	20.0
60667	90123	14984	16968	320000	139	20.0
60668	90124	14984	16968	320000	127	20.0
60669	90127	14984	16968	320000	139	20.0
60670	90128	14984	16968	320000	99	20.0
60671	90130	14984	16968	320000	152	20.0
60672	90133	14984	16968	320000	117	20.0
60673	90135	14984	16968	320000	164	20.0
60674	90136	14984	16968	320000	163	20.0
60675	90137	14985	16970	320000	727	11.0
60676	90145	14986	16971	320000	264	20.0
60677	90146	14986	16971	320000	210	20.0
60678	90148	14986	16971	320000	277	20.0
60679	90149	14986	16971	320000	260	20.0
60680	90150	14986	16971	320000	240	20.0
60681	90152	14986	16971	320000	153	20.0
60682	90153	14986	16971	320000	265	20.0
60716	90278	14991	2008	320000	206	31.0
60717	90285	14992	16980	320000	82	9.0
60718	90287	14992	16980	320000	95	9.0
60719	90292	14992	16980	320000	161	9.0
60720	90293	14992	16980	320000	170	9.0
60721	90301	14992	16980	320000	160	9.0
60722	90309	14992	16980	320000	193	9.0
60723	90310	14992	16980	320000	84	9.0
60724	90312	14992	16980	320000	105	9.0
60725	90314	14992	16980	320000	95	9.0
60726	90320	14992	16980	320000	87	9.0
60727	90323	14992	16980	320000	240	9.0
60728	90324	14992	16980	320000	246	9.0
60729	90325	14992	16980	320000	73	9.0
60730	90328	14992	16980	320000	192	9.0
60731	90333	14992	16980	320000	212	9.0
60732	90334	14992	16980	320000	91	9.0
60733	90335	14992	16980	320000	180	9.0
60734	90342	14992	16980	320000	209	9.0
60735	90343	14992	16980	320000	186	9.0
60736	90350	14992	16980	320000	65	9.0
60737	90352	14992	16980	320000	64	9.0
60738	90367	14992	16980	320000	322	9.0
60739	90368	14992	16980	320000	268	9.0
60740	90369	14992	16980	320000	223	9.0
60745	90404	14994	16982	320000	306	11.0
60746	90406	14994	16982	320000	185	11.0
60747	90408	14994	16982	320000	175	11.0
60749	90411	14994	16982	320000	280	11.0
60775	90526	15010	16986	320000	190	162.0
60776	90527	15010	16986	320000	122	162.0
60777	90529	15010	16986	320000	194	162.0
60778	90530	15010	16986	320000	147	162.0
60787	90570	15015	7444	320000	152	9.0
60788	90571	15015	7444	320000	66	9.0
60789	90572	15015	7444	320000	145	9.0
60790	90573	15015	7444	320000	122	9.0
60791	90576	15015	7444	320000	196	9.0
60792	90577	15015	7444	320000	239	9.0
60793	90578	15015	7444	320000	371	9.0
60794	90579	15015	7444	320000	125	9.0
60795	90580	15015	7444	320000	237	9.0
60796	90581	15015	7444	320000	425	9.0
60797	90582	15015	7444	320000	119	9.0
60798	90583	15015	7444	320000	91	9.0
60799	90584	15015	7444	320000	201	9.0
60800	90585	15015	7444	320000	159	9.0
60801	90586	15015	7444	320000	254	9.0
60802	90587	15015	7444	320000	193	9.0
60803	90588	15015	7444	320000	261	9.0
60804	90589	15015	7444	320000	300	9.0
60805	90590	15015	7444	320000	144	9.0
60806	90591	15015	7444	320000	425	9.0
60807	90592	15015	7444	320000	404	9.0
60831	90616	15010	16986	320000	78	162.0
60832	90617	15010	16986	320000	191	162.0
60833	90618	15010	16986	320000	119	162.0
60834	90619	15017	16987	143063	92	16.0
60835	90620	15017	16987	232213	220	16.0
60836	90621	15017	16987	147577	227	16.0
60837	90623	15017	16987	218092	227	16.0
60838	90624	15017	16987	148241	150	16.0
60839	90625	15017	16987	202616	181	16.0
60845	90631	15019	16989	267240	219	11.0
60846	90632	15019	16989	249751	269	11.0
60847	90633	15019	16989	251428	309	11.0
60848	90634	15019	16989	240290	434	11.0
60849	90635	15019	16989	276201	280	11.0
60850	90636	15019	16989	240315	318	11.0
60851	90637	15019	16989	274923	364	11.0
60852	90639	15019	16989	245862	342	11.0
60854	90649	14994	16982	320000	193	11.0
60855	90652	14994	16982	320000	277	11.0
60857	90656	15023	16992	320000	259	14.0
60858	90657	15023	16992	320000	503	14.0
60859	90658	15023	16992	320000	364	14.0
60860	90662	15023	16992	320000	223	14.0
60861	90667	15023	16992	320000	267	14.0
60862	90668	15023	16992	320000	303	14.0
60863	90670	15023	16992	320000	329	14.0
60877	90690	15028	16994	128000	208	11.0
60878	90691	15028	16994	128000	203	11.0
60879	90692	15028	16994	128000	297	11.0
60880	90693	15028	16994	128000	224	11.0
60881	90694	15028	16994	192000	231	11.0
60882	90695	15028	16994	192000	387	11.0
60884	90707	15029	16995	320000	402	11.0
60885	90712	15029	16995	320000	687	11.0
60886	90714	15029	16995	320000	365	11.0
60887	90721	15029	16995	320000	454	11.0
60888	90741	15029	16995	320000	1227	11.0
60908	90767	15035	17000	128000	199	11.0
60909	90768	15035	17000	128000	173	11.0
60910	90769	15035	17000	128000	156	11.0
60911	90770	15035	17000	128000	159	11.0
60912	90771	15035	17000	128000	261	11.0
60913	90772	15035	17000	128000	119	11.0
60929	90796	15044	16239	320000	351	31.0
60930	90797	15044	16239	320000	330	31.0
60931	90798	15044	16239	320000	308	31.0
60932	90799	15044	16239	320000	180	31.0
60933	90800	15044	16239	320000	369	31.0
60934	90801	15044	16239	320000	1574	31.0
60935	90802	15044	16239	320000	223	31.0
60936	90803	15044	16239	320000	662	31.0
60937	90804	15044	16239	320000	270	31.0
60938	90805	15045	11168	128000	180	11.0
60939	90806	15045	11168	128000	127	11.0
60940	90807	15045	11168	128000	172	11.0
60941	90808	15045	11168	128000	197	11.0
60942	90809	15045	11168	128000	201	11.0
60943	90810	15045	11168	128000	120	11.0
60944	90824	15046	17006	128000	243	9.0
60945	90826	15046	17006	128000	145	9.0
60946	90827	15046	17006	128000	202	9.0
60947	90828	15046	17006	128000	193	9.0
60948	90829	15046	17006	128000	194	9.0
60949	90830	15046	17006	128000	160	9.0
60950	90831	15046	17006	128000	214	9.0
60951	90833	15046	17006	128000	208	9.0
60952	90834	15046	17006	128000	187	9.0
60953	90835	15046	17006	128000	170	9.0
60954	90836	15046	17006	128000	175	9.0
60963	90847	15048	17007	250849	175	31.0
60964	90848	15048	17007	233506	320	31.0
60965	90849	15048	17007	234273	388	31.0
60966	90850	15048	17007	248313	287	31.0
60967	90851	15048	17007	254746	147	31.0
60968	90852	15048	17007	281181	143	31.0
60969	90853	15048	17007	262959	216	31.0
60970	90854	15048	17007	246324	346	31.0
60971	90855	15048	17007	238607	157	31.0
60972	90856	15048	17007	237861	110	31.0
60973	90857	15048	17007	252927	37	31.0
60974	90858	15048	17007	245687	393	31.0
60980	90879	15051	17009	320000	496	31.0
60981	90880	15051	17009	320000	398	31.0
60982	90882	15051	17009	320000	379	31.0
60983	90884	15051	17009	320000	231	31.0
60984	90885	15051	17009	320000	222	31.0
60985	90886	15051	17009	320000	814	31.0
60986	90889	15051	17009	320000	303	31.0
60987	90890	15051	17009	320000	597	31.0
60988	90891	15051	17009	320000	502	31.0
61042	90977	15069	15300	320000	196	11.0
61043	90978	15070	16303	256000	665	31.0
61044	90979	15070	16303	256000	845	31.0
61045	90980	15070	16303	256000	784	31.0
61046	90982	15071	17014	320000	181	20.0
61047	90983	15071	17014	320000	242	20.0
61048	90984	15071	17014	320000	319	20.0
61049	90985	15071	17014	320000	159	20.0
61050	90986	15071	17014	320000	233	20.0
61051	90987	15071	17014	320000	215	20.0
61052	90988	15071	17014	320000	291	20.0
61053	90989	15071	17014	320000	222	20.0
61054	90990	15071	17014	320000	239	20.0
61055	90991	15071	17014	320000	333	20.0
61056	90992	15071	17014	320000	435	20.0
61057	90993	15071	17014	320000	73	20.0
61085	91048	15081	17016	128000	230	11.0
61086	91049	15081	17016	128000	157	11.0
61087	91050	15081	17016	128000	124	11.0
61088	91052	15081	17016	128000	154	11.0
61089	91053	15081	17016	128000	249	11.0
61090	91054	15081	17016	128000	150	11.0
61091	91055	15081	17016	128000	176	11.0
61092	91056	15081	17016	128000	174	11.0
61097	91061	15083	17017	128000	263	14.0
61098	91062	15083	17017	128000	161	14.0
61099	91063	15083	17017	128000	167	14.0
61100	91064	15083	17017	128000	217	14.0
61101	91065	15083	17017	128000	237	14.0
61102	91066	15083	17017	128000	220	14.0
61103	91067	15083	17017	128000	229	14.0
61104	91068	15083	17017	128000	210	14.0
61105	91069	15084	17018	128000	146	11.0
61106	91070	15084	17018	128000	204	11.0
61107	91071	15084	17018	128000	89	11.0
61108	91072	15084	17018	128000	97	11.0
61109	91073	15084	17018	128000	163	11.0
61110	91074	15084	17018	128000	143	11.0
61111	91075	15084	17018	128000	126	11.0
61114	91081	15087	17022	256000	264	14.0
61115	91082	15087	17022	256000	268	14.0
61116	91083	15087	17022	256000	262	14.0
61117	91084	15087	17022	256000	231	14.0
61118	91085	15087	17022	256000	211	14.0
61119	91086	15087	17022	256000	252	14.0
61120	91087	15087	17022	256000	184	14.0
61121	91088	15087	17022	256000	225	14.0
61122	91089	15087	17022	256000	243	14.0
61123	91090	15088	17023	128000	132	11.0
61124	91091	15088	17023	128000	171	11.0
61125	91092	15088	17023	128000	155	11.0
61126	91093	15088	17023	128000	103	11.0
61127	91094	15088	17023	128000	214	11.0
61128	91095	15088	17023	128000	165	11.0
61129	91096	15088	17023	128000	97	11.0
61130	91097	15088	17023	128000	131	11.0
61131	91098	15089	17024	128000	202	16.0
61132	91099	15089	17024	128000	176	16.0
61133	91100	15089	17024	128000	250	16.0
61134	91101	15089	17024	128000	287	16.0
61135	91102	15089	17024	128000	230	16.0
61161	91130	15094	14281	192000	512	31.0
61162	91131	15094	14281	192000	379	31.0
61163	91132	15094	14281	192000	698	31.0
61184	91155	15100	3437	192000	734	4.0
61185	91156	15100	3437	128000	218	4.0
61186	91157	15101	13391	320000	163	9.0
61187	91158	15101	13391	320000	87	9.0
61188	91159	15101	13391	320000	108	9.0
61189	91160	15101	13391	320000	136	9.0
61190	91161	15101	13391	320000	248	9.0
61191	91162	15101	13391	320000	133	9.0
61192	91163	15101	13391	320000	127	9.0
61193	91164	15101	13391	320000	134	9.0
61194	91165	15102	17039	234799	194	16.0
61195	91166	15102	17039	218775	181	16.0
61196	91167	15102	17039	242238	212	16.0
61197	91168	15102	17039	195937	258	16.0
61198	91169	15102	17039	194598	190	16.0
61199	91170	15102	17039	230977	153	16.0
61200	91171	15102	17039	216783	183	16.0
61201	91172	15102	17039	201605	164	16.0
61202	91173	15102	17039	205923	181	16.0
61203	91174	15102	17039	203524	263	16.0
61204	91175	15102	17039	219343	150	16.0
61205	91176	15102	17039	204340	207	16.0
61206	91177	15103	17040	145275	230	1.0
61207	91178	15103	17040	137896	200	1.0
61208	91179	15103	17040	136104	219	1.0
61209	91180	15103	17040	130541	59	1.0
61210	91181	15103	17040	137378	207	1.0
61211	91182	15103	17040	132149	150	1.0
61212	91183	15103	17040	133865	291	1.0
61213	91184	15103	17040	136323	216	1.0
61214	91185	15103	17040	128249	282	1.0
61215	91186	15103	17040	133236	112	1.0
61216	91187	15103	17040	138578	211	1.0
61229	91205	15106	5911	320000	170	11.0
61231	91207	15107	17042	320000	217	14.0
61232	91208	15107	17042	320000	261	14.0
61233	91209	15107	17042	320000	173	14.0
61234	91210	15107	17042	320000	250	14.0
61235	91211	15107	17042	320000	314	14.0
61236	91212	15107	17042	320000	260	14.0
61237	91213	15107	17042	320000	267	14.0
61238	91214	15107	17042	320000	216	14.0
61239	91215	15107	17042	320000	258	14.0
61240	91216	15107	17042	320000	216	14.0
61241	91217	15107	17042	320000	234	14.0
61242	91218	15107	17042	320000	240	14.0
61243	91219	15108	17043	320000	678	11.0
61244	91220	15108	17043	320000	610	11.0
61245	91221	15109	3733	256000	112	11.0
61246	91222	15109	3733	256000	162	11.0
61247	91223	15109	3733	256000	116	11.0
61248	91224	15109	3733	256000	130	11.0
61249	91225	15109	3733	256000	160	11.0
61250	91226	15109	3733	256000	231	11.0
61251	91227	15109	3733	256000	196	11.0
61252	91228	15110	17044	220380	160	16.0
61253	91229	15110	17044	211000	269	16.0
61254	91230	15110	17044	206335	222	16.0
61255	91231	15110	17044	206630	194	16.0
61256	91232	15110	17044	204926	247	16.0
61257	91233	15110	17044	230562	143	16.0
61258	91234	15110	17044	204728	256	16.0
61259	91235	15110	17044	184524	197	16.0
61260	91236	15110	17044	215688	287	16.0
61261	91237	15110	17044	204820	221	16.0
61262	91238	15110	17044	221778	296	16.0
61295	91294	15116	11216	320000	206	20.0
61296	91295	15116	11216	320000	176	20.0
61297	91296	15116	11216	320000	223	20.0
61298	91297	15116	11216	320000	206	20.0
61299	91298	15116	11216	320000	176	20.0
61300	91299	15117	11216	320000	171	20.0
61301	91300	15117	11216	320000	222	20.0
61302	91301	15117	11216	320000	178	20.0
61303	91302	15117	11216	320000	261	20.0
61304	91303	15117	11216	320000	177	20.0
61305	91304	15117	11216	320000	152	20.0
61306	91305	15117	11216	320000	171	20.0
61307	91306	15117	11216	320000	222	20.0
61308	91307	15118	17014	320000	9	20.0
61309	91308	15118	17014	320000	219	20.0
61310	91309	15118	17014	320000	209	20.0
61311	91310	15118	17014	320000	223	20.0
61312	91311	15118	17014	320000	223	20.0
61313	91312	15118	17014	320000	213	20.0
61314	91313	15118	17014	320000	26	20.0
61315	91314	15119	17014	320000	246	20.0
61316	91315	15119	17014	320000	246	20.0
61317	91316	15119	17014	320000	236	20.0
61318	91317	15119	17014	320000	240	20.0
61319	91318	15119	17014	320000	133	20.0
61320	91319	15119	17014	320000	272	20.0
61322	91321	15080	2915	320000	222	11.0
61323	91322	15080	2915	320000	143	11.0
61324	91323	15080	2915	320000	245	11.0
61325	91324	15080	2915	320000	152	11.0
61326	91325	15080	2915	320000	172	11.0
61327	91326	15080	2915	320000	167	11.0
61328	91327	15080	2915	320000	125	11.0
61329	91328	15080	2915	320000	128	11.0
61330	91329	15080	2915	320000	501	11.0
61331	91330	15120	9755	192000	1576	31.0
61333	91332	15121	16307	320000	185	11.0
61334	91333	15121	16307	320000	194	11.0
61335	91334	15121	16307	320000	280	11.0
61336	91335	15121	16307	320000	257	11.0
61337	91336	15121	16307	128000	163	11.0
61338	91337	15121	16307	128000	333	11.0
61339	91338	15121	16307	320000	258	11.0
61340	91339	15121	16307	320000	192	11.0
61341	91340	15121	16307	192000	244	11.0
61342	91341	15121	16307	320000	151	11.0
61343	91348	15046	17006	192000	225	9.0
61344	91349	15046	17006	128000	138	9.0
61351	91357	15127	17048	320000	295	11.0
61352	91358	15127	17048	320000	339	11.0
61353	91359	15127	17048	320000	439	11.0
61354	91360	15127	17048	320000	279	11.0
61355	91361	15127	17048	320000	343	11.0
61356	91362	15127	17048	320000	208	11.0
61357	91363	15127	17048	320000	276	11.0
61358	91364	15127	17048	320000	221	11.0
61359	91365	15127	17048	320000	235	11.0
61360	91366	15127	17048	320000	520	11.0
61402	91414	15133	17051	128000	268	11.0
61403	91415	15133	17051	128000	223	11.0
61404	91416	15133	17051	128000	219	11.0
61405	91417	15133	17051	128000	201	11.0
61406	91418	15133	17051	128000	161	11.0
61407	91419	15133	17051	128000	230	11.0
61408	91420	15133	17051	128000	287	11.0
61409	91421	15133	17051	128000	90	11.0
61410	91434	15134	17052	128000	223	11.0
61411	91435	15134	17052	128000	207	11.0
61412	91436	15134	17052	128000	152	11.0
61413	91437	15134	17052	128000	154	11.0
61414	91438	15134	17052	128000	196	11.0
61415	91439	15134	17052	128000	240	11.0
61416	91440	15134	17052	128000	203	11.0
61417	91441	15134	17052	128000	170	11.0
61418	91442	15134	17052	128000	241	11.0
61419	91443	15135	17053	256000	109	16.0
61420	91444	15135	17053	256000	134	16.0
61421	91445	15135	17053	256000	161	16.0
61422	91446	15135	17053	256000	139	16.0
61423	91447	15135	17053	256000	185	16.0
61424	91448	15135	17053	256000	71	16.0
61431	91455	15138	17055	176495	88	11.0
61432	91456	15138	17055	176582	113	11.0
61433	91457	15138	17055	179799	91	11.0
61434	91458	15138	17055	183487	195	11.0
61435	91459	15138	17055	166026	175	11.0
61436	91468	13089	15036	320000	177	9.0
61437	91469	13089	15036	320000	282	9.0
61438	91470	13089	15036	320000	224	9.0
61439	91471	13089	15036	320000	218	9.0
61501	91537	15151	13534	320000	451	14.0
61502	91538	15151	13534	320000	375	14.0
61503	91539	15151	13534	320000	461	14.0
61504	91540	15151	13534	320000	314	14.0
61505	91541	15151	13534	320000	302	14.0
61506	91542	15151	13534	320000	747	14.0
61507	91543	15151	13534	320000	337	14.0
61508	91544	15152	17066	256000	186	14.0
61509	91545	15152	17066	256000	9	14.0
61510	91546	15152	17066	256000	234	14.0
61511	91547	15152	17066	256000	8	14.0
61512	91548	15152	17066	256000	39	14.0
61513	91549	15152	17066	256000	234	14.0
61514	91550	15152	17066	256000	28	14.0
61515	91551	15152	17066	256000	121	14.0
61516	91552	15152	17066	256000	5	14.0
61517	91553	15152	17066	256000	71	14.0
61518	91554	15152	17066	256000	160	14.0
61519	91555	15152	17066	256000	123	14.0
61520	91556	15153	17067	320000	555	19.0
61521	91560	15153	17069	320000	1718	19.0
61523	91562	15157	6101	320000	344	14.0
61524	91563	15157	6101	320000	183	14.0
61525	91564	15157	17070	320000	191	14.0
61526	91565	15157	6101	320000	189	14.0
61527	91566	15157	6101	320000	265	14.0
61528	91567	15157	6101	320000	221	14.0
61529	91568	15157	6101	320000	223	14.0
61530	91569	15157	6101	320000	210	14.0
61531	91570	15157	6101	320000	436	14.0
61532	91571	15157	6101	320000	257	14.0
61533	91572	15157	6101	320000	173	14.0
61546	91585	15160	13534	320000	270	14.0
61547	91586	15160	13534	320000	246	14.0
61548	91587	15160	13534	320000	390	14.0
61549	91588	15160	13534	320000	277	14.0
61550	91589	15160	13534	320000	241	14.0
61551	91590	15160	13534	320000	228	14.0
61552	91591	15160	13534	320000	360	14.0
61553	91592	15160	13534	320000	310	14.0
61554	91593	15160	13534	320000	249	14.0
61563	91619	15164	10397	320000	122	14.0
61564	91620	15164	10397	320000	194	14.0
61565	91621	15164	10397	320000	161	14.0
61566	91622	15164	10397	320000	204	14.0
61567	91623	15164	10397	320000	147	14.0
61568	91624	15164	10397	320000	536	14.0
61569	91625	15164	10397	320000	191	14.0
61604	91708	15172	16586	250921	131	11.0
61605	91709	15172	16586	249531	156	11.0
61606	91710	15172	16586	251701	127	11.0
61607	91711	15172	16586	250232	74	11.0
61608	91712	15172	16586	250207	121	11.0
61633	91742	15177	6049	192000	131	14.0
61634	91743	15177	6049	192000	160	14.0
61635	91744	15177	6049	192000	169	14.0
61636	91745	15177	6049	192000	166	14.0
61637	91746	15177	6049	192000	138	14.0
61638	91747	15177	6049	192000	238	14.0
61639	91748	5475	6049	128000	211	14.0
61640	91749	5475	6049	128000	159	14.0
61641	91750	5475	6049	128000	221	14.0
61642	91751	5475	6049	128000	183	14.0
61643	91752	5475	6049	128000	204	14.0
61644	91753	6812	6049	192000	174	14.0
61645	91754	6812	17079	192000	291	14.0
61646	91755	6812	16715	192000	295	14.0
61647	91758	15178	17080	320000	232	11.0
61677	91788	15183	17120	256000	229	16.0
61678	91789	15183	17120	256000	121	16.0
61679	91790	15183	17120	256000	190	16.0
61680	91791	15183	17120	256000	171	16.0
61681	91793	15183	17120	256000	271	16.0
61682	91794	15183	17120	256000	113	16.0
61683	91795	15183	17120	256000	167	16.0
61684	91796	15183	17120	256000	245	16.0
61685	91797	15183	17120	256000	140	16.0
61686	91798	-1	14026	192000	245	16.0
61718	91840	15189	17124	320000	357	11.0
61719	91841	15189	17124	320000	314	11.0
61720	91842	15189	17124	320000	285	11.0
61721	91843	15189	17124	320000	290	11.0
61722	91844	15189	17124	320000	416	11.0
61723	91845	15189	17124	320000	244	11.0
61724	91846	15189	17124	320000	400	11.0
61725	91847	15189	17124	320000	257	11.0
61726	91848	15189	17124	320000	222	11.0
61727	91849	15189	17124	320000	300	11.0
61728	91850	15189	17124	320000	202	11.0
61729	91851	15189	17124	320000	203	11.0
61730	91852	15190	17125	320000	378	14.0
61731	91853	15190	17125	320000	299	14.0
61732	91854	15190	17125	320000	308	14.0
61733	91855	15190	17125	320000	352	14.0
61734	91856	15190	17125	320000	310	14.0
61735	91857	15190	17125	320000	200	14.0
61736	91858	15191	7211	192000	75	11.0
61737	91859	15191	7211	192000	58	11.0
61738	91860	15191	7211	192000	86	11.0
61739	91861	15191	7211	192000	84	11.0
61740	91862	15191	7211	192000	44	11.0
61741	91863	15191	7211	192000	111	11.0
61742	91864	15191	7211	192000	63	11.0
61743	91865	15191	7211	192000	132	11.0
61744	91866	15191	7211	192000	149	11.0
61745	91867	15191	7211	192000	158	11.0
61746	91868	15191	7211	192000	136	11.0
61747	91869	15191	7211	192000	169	11.0
61754	91877	15193	17126	320000	164	14.0
61755	91878	15193	17126	320000	280	14.0
61761	91885	15194	17127	96000	215	14.0
61762	91886	15196	17129	320000	315	14.0
61763	91887	15196	17129	320000	408	14.0
61764	91888	15196	17129	320000	75	14.0
61765	91889	15196	17129	320000	453	14.0
61766	91890	15196	17129	320000	294	14.0
61767	91891	15196	17129	320000	57	14.0
61768	91892	15196	17129	320000	397	14.0
61769	91893	15196	17129	320000	1126	14.0
61770	91894	15197	5994	320000	114	31.0
61771	91895	15197	5994	320000	105	31.0
61772	91896	15197	5994	320000	64	31.0
61773	91897	15197	5994	320000	185	31.0
61774	91898	15197	5994	320000	148	31.0
61775	91899	15197	5994	320000	111	31.0
61776	91900	15197	5994	320000	167	31.0
61782	91914	15201	17130	128000	214	11.0
61783	91915	15201	17130	128000	405	11.0
61784	91916	15201	17130	128000	232	11.0
61785	91917	15201	17130	128000	384	11.0
61786	91918	15201	17130	128000	211	11.0
61787	91931	-1	3007	320000	92	31.0
61788	91932	15203	17131	128000	1309	11.0
61789	91933	15205	10979	128000	385	16.0
61790	91934	15205	10979	128000	247	16.0
61791	91935	15205	10979	128000	272	16.0
61792	91936	15205	10979	128000	151	16.0
61793	91937	15205	10979	128000	337	16.0
61794	91938	15205	10979	128000	291	16.0
61795	91939	15206	11459	128000	927	14.0
61796	91940	15206	11459	128000	338	14.0
61797	91941	15206	11459	128000	396	14.0
61798	91942	15206	11459	128000	385	14.0
61799	91943	15206	11459	128000	291	14.0
61800	91944	15206	11459	128000	272	14.0
61801	91945	15206	11459	128000	471	14.0
61806	91950	-1	9564	320000	413	14.0
61807	91951	-1	9564	320000	244	14.0
61808	91958	15211	17134	256000	292	16.0
61809	91960	15212	17136	256000	271	1.0
61810	91961	15213	18181	256000	743	11.0
61812	91965	15217	17141	192000	361	14.0
61813	91966	15217	17141	192000	296	14.0
61814	91967	15217	17141	192000	254	14.0
61815	91968	15217	17141	192000	195	14.0
61816	91969	15217	17141	192000	271	14.0
61820	91982	15227	5854	320000	252	14.0
61821	91983	15227	5854	320000	572	14.0
61822	91984	15227	5854	320000	486	14.0
61823	91985	15227	5854	320000	622	14.0
61824	91986	15227	5854	320000	800	14.0
61825	91987	15227	5854	320000	538	14.0
61834	91998	15227	5854	320000	428	14.0
61835	91999	15229	8344	320000	2833	31.0
61836	92000	15229	8344	320000	2712	31.0
61844	92008	15231	4365	192000	227	14.0
61845	92009	15231	4365	192000	185	14.0
61846	92010	15231	4365	192000	211	14.0
61847	92011	15231	4365	192000	226	14.0
61879	92124	15238	17123	320000	67	9.0
61880	92125	15238	17123	320000	232	9.0
61881	92126	15238	17123	320000	248	9.0
61882	92127	15238	17123	320000	151	9.0
61883	92128	15238	17123	320000	56	9.0
61884	92129	15238	17123	320000	244	9.0
61885	92130	15238	17123	320000	270	9.0
61886	92131	15238	17123	320000	178	9.0
61943	92202	15245	17150	192000	894	4.0
61945	92206	15212	17136	256000	348	1.0
61959	92236	15259	14786	32000	191	14.0
61960	92237	15259	14786	32000	254	14.0
61961	92238	15259	14786	32000	289	14.0
61962	92239	15259	14786	32000	354	14.0
61963	92240	15259	14786	32000	376	14.0
61964	92241	15259	14786	32000	427	14.0
61965	92242	15259	14786	32000	370	14.0
61966	92243	15259	14786	32000	49	14.0
61967	92245	15259	14786	32000	209	14.0
61984	92274	15264	16873	215859	219	14.0
61985	92275	15264	16873	188122	256	14.0
61986	92276	15264	16873	204816	273	14.0
61987	92277	15264	16873	183210	201	14.0
61988	92278	15264	16873	193610	309	14.0
61989	92279	15264	16873	205621	63	14.0
61990	92280	15264	16873	201509	286	14.0
61991	92281	15264	16873	206681	244	14.0
61992	92282	15264	16873	214087	273	14.0
61993	92283	15264	16873	200314	321	14.0
61994	92284	15264	16873	208580	245	14.0
61995	92292	15211	17134	256000	351	16.0
61996	92296	15268	14560	320000	1532	31.0
62007	92320	15272	17163	64000	131	162.0
62008	92321	15272	17163	64000	181	162.0
62009	92322	15272	17163	64000	193	162.0
62010	92323	15272	17163	64000	274	162.0
62011	92324	15272	17163	64000	389	162.0
62012	92325	15272	17163	64000	1051	162.0
